     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,11/15/2014-11/21/2014,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,                                                                                             
R438,RALPH AVENUE-FULTON STREET    ,00011224,00000585,00000133,00000206,00000000,00011052,00006578,00000000,00000000,00000000,00000006,00000066,00000330,00000002,00000399,00000023,00000078,00000000,00000089,00000000,00000000,00000000,00003396,                                                                                                                               
R439,ROCKAWAY AVE-HOPKINSON AVE    ,00010112,00000559,00000137,00000161,00000002,00009910,00006321,00000000,00000000,00000000,00000013,00000039,00000259,00000000,00000511,00000013,00000073,00000000,00000065,00000000,00000000,00000000,00004060,                                                                                                                               
R440,LIBERTY AVE-PENNSYLVANIA AV   ,00004762,00000328,00000078,00000095,00000000,00004473,00002283,00000000,00000000,00000000,00000002,00000041,00000233,00000001,00000197,00000007,00000005,00000000,00000024,00000000,00000000,00000000,00002276,                                                                                                                               
R441,VAN SICLEN AVE-PITKIN AVE     ,00006957,00000367,00000101,00000094,00000000,00005860,00002701,00000000,00000000,00000000,00000004,00000035,00000302,00000002,00000237,00000016,00000016,00000000,00000027,00000000,00000000,00000000,00002650,                                                                                                                               
R442,SHEPHERD AVE-PITKIN AVE       ,00007619,00000384,00000080,00000087,00000006,00005982,00002996,00000000,00000000,00000000,00000002,00000036,00000295,00000001,00000265,00000016,00000019,00000000,00000033,00000000,00000000,00000000,00002545,                                                                                                                               
R443,170TH STREET-GRAND CONC.      ,00012047,00000561,00000152,00000239,00000002,00014860,00007066,00000000,00000000,00000000,00000024,00000065,00000319,00000003,00000560,00000014,00000035,00000000,00000055,00000000,00000000,00000000,00004139,                                                                                                                               
R444,238TH ST-WHITE PLAINS ROAD    ,00007602,00000471,00000077,00000157,00000003,00006103,00003202,00000000,00000000,00000000,00000011,00000052,00000237,00000000,00000349,00000015,00000004,00000000,00000023,00000000,00000000,00000000,00002136,                                                                                                                               
R445,138TH STREET-3RD AVE          ,00017965,00000825,00000187,00000224,00000013,00019304,00009445,00000000,00000000,00000000,00000025,00000078,00000617,00000023,00000855,00000041,00000044,00000000,00000094,00000000,00000000,00000000,00003668,                                                                                                                               
R446,BROOK AVENUE-138TH STREET     ,00011478,00000622,00000100,00000128,00000000,00011229,00004752,00000000,00000000,00000000,00000005,00000053,00000373,00000010,00000406,00000015,00000037,00000000,00000081,00000000,00000000,00000000,00003368,                                                                                                                               
R447,CYPRESS AVENUE-138TH STREET   ,00007664,00000364,00000099,00000126,00000005,00007661,00003004,00000000,00000000,00000000,00000012,00000018,00000218,00000004,00000271,00000020,00000022,00000000,00000034,00000000,00000000,00000000,00001817,                                                                                                                               
R448,EAST 143RD ST-SOUTHERN BLVD   ,00001871,00000056,00000023,00000041,00000008,00001771,00001010,00000000,00000000,00000000,00000003,00000015,00000020,00000000,00000050,00000004,00000011,00000000,00000014,00000000,00000000,00000000,00000697,                                                                                                                               
R449,EAST 149TH ST-SOUTHERN BLVD   ,00007887,00000468,00000073,00000126,00000000,00008699,00004183,00000000,00000000,00000000,00000002,00000024,00000211,00000000,00000354,00000004,00000018,00000000,00000025,00000000,00000000,00000000,00002890,                                                                                                                               
R450,LONGWOOD AVE-SOUTHERN BLVD    ,00006437,00000292,00000028,00000120,00000002,00006256,00002814,00000000,00000000,00000000,00000013,00000027,00000220,00000021,00000250,00000018,00000029,00000000,00000029,00000000,00000000,00000000,00002189,                                                                                                                               
R451,WINTHROP ST-NOSTRAND AVE      ,00015943,00001052,00000178,00000314,00000055,00009723,00010976,00000000,00000000,00000000,00000040,00000139,00000387,00000030,00001528,00000140,00000153,00000000,00000101,00000000,00000000,00000000,00003994,                                                                                                                               
R452,72ND STREET & BROADWAY        ,00098632,00012054,00000554,00002273,00000196,00042076,00089823,00000000,00000000,00000000,00000213,00001612,00001581,00000328,00005608,00002381,00001590,00000000,00001318,00000000,00000000,00000000,00008310,                                                                                                                               
R453,23RD STREET-6TH AVENUE        ,00030203,00001620,00000162,00000481,00000023,00013278,00031260,00000000,00000000,00000000,00000075,00000560,00000208,00000020,00002110,00000660,00000564,00000000,00000490,00000000,00000000,00000000,00001463,                                                                                                                               
R454,PROSPECT AVE-4TH AVE          ,00002453,00000158,00000005,00000026,00000000,00001265,00001683,00000000,00000000,00000000,00000001,00000016,00000020,00000000,00000039,00000010,00000016,00000000,00000018,00000000,00000000,00000000,00001320,                                                                                                                               
R455,25TH STREET-4TH AVENUE        ,00002165,00000164,00000027,00000034,00000000,00001219,00001057,00000000,00000000,00000000,00000005,00000006,00000048,00000000,00000030,00000014,00000010,00000000,00000013,00000000,00000000,00000000,00000467,                                                                                                                               
R456,HOYT STREET-FULTON STREET     ,00004908,00000275,00000032,00000068,00000020,00002652,00004347,00000000,00000000,00000000,00000022,00000048,00000054,00000059,00000410,00000109,00000069,00000000,00000033,00000000,00000000,00000000,00000287,                                                                                                                               
R460,MARCY AVENUE-BROADWAY         ,00025547,00001144,00000112,00000351,00000022,00014563,00017225,00000000,00000000,00000000,00000014,00000231,00000509,00000010,00001172,00000268,00000214,00000000,00000425,00000000,00000000,00000000,00002870,                                                                                                                               
R461,BROADWAY LAFAYETTE-BLEECKER   ,00061062,00002177,00000141,00000472,00000132,00029136,00053091,00000000,00000000,00000000,00000153,00000859,00000379,00000236,00002908,00001282,00000937,00000000,00001024,00000000,00000000,00000000,00002483,                                                                                                                               
R462,CANAL STREET-BROADWAY         ,00031632,00001409,00000065,00000364,00000033,00013260,00023863,00000000,00000000,00000000,00000121,00000313,00000283,00000027,00001001,00000523,00000411,00000000,00000510,00000000,00000000,00000000,00000723,                                                                                                                               
R463,CANAL ST-LAFAYETTE ST EAST    ,00046602,00005682,00000186,00002552,00000128,00017316,00042182,00000000,00000000,00000000,00000189,00000596,00000761,00000295,00001685,00000662,00000454,00000000,00000806,00000000,00000000,00000000,00001989,                                                                                                                               
R464,AQUEDUCT RACE TRACK           ,00004156,00001897,00000183,00000419,00000000,00002015,00001779,00000000,00000000,00000000,00000003,00000028,00000638,00000002,00000122,00000015,00000003,00000000,00000035,00000000,00000000,00000000,00000058,                                                                                                                               
R468,RI TRAMWAY (MANHATTAN)        ,00004214,00000628,00000062,00000231,00000001,00003699,00010778,00000000,00000000,00000000,00000015,00000029,00000018,00000018,00000533,00000075,00000115,00000000,00000126,00000000,00000000,00000000,00000426,                                                                                                                               
R469,RI TRAMWAY (ROOSEVELT)        ,00005919,00000899,00000051,00000177,00000000,00003222,00008700,00000000,00000000,00000000,00000018,00000043,00000049,00000019,00000444,00000107,00000143,00000000,00000137,00000000,00000000,00000000,00000921,                                                                                                                               
R535,AIRTRAIN @ HOWARD BEACH       ,00008329,00000085,00000000,00000000,00000003,00000000,00000000,00000000,00000000,00000000,00000000,00000054,00000000,00000000,00000000,00000120,00000000,00000000,00009296,00004623,00000762,00000020,00000000,                                                                                                                               
R536,AIRTRAIN JAMAICA CENTER 1     ,00018796,00000120,00000000,00000000,00000054,00000000,00000000,00000000,00000000,00000000,00000000,00000130,00000000,00000000,00000000,00000299,00000000,00000000,00023262,00013989,00003269,00000703,00000000,                                                                                                                               
R540,PA-PATH WORLD TRADE CNTR      ,00068426,00000000,00000000,00000000,00000072,00000000,00000000,00000000,00000000,00000000,00000000,00000747,00000000,00000000,00000000,00000000,00000000,00002300,00000425,00000000,00000000,00000000,00000000,                                                                                                                               
R541,PA-PATH THIRTY THIRD ST       ,00076209,00000000,00000000,00000000,00000159,00000000,00000000,00000000,00000000,00000000,00000000,00000740,00000000,00000000,00000000,00000000,00000000,00005929,00000695,00000000,00000000,00000000,00000000,                                                                                                                               
R542,PA-PATH TWENTY THIRD ST       ,00017051,00000000,00000000,00000000,00000008,00000000,00000000,00000000,00000000,00000000,00000000,00000223,00000000,00000000,00000000,00000000,00000000,00000609,00000140,00000000,00000000,00000000,00000000,                                                                                                                               
R543,PA-PATH EXCHANGE PLACE        ,00021171,00000000,00000000,00000000,00000109,00000000,00000000,00000000,00000000,00000000,00000000,00000203,00000000,00000000,00000000,00000000,00000000,00000595,00000182,00000000,00000000,00000000,00000000,                                                                                                                               
R544,PA-PATH HARRISON              ,00012608,00000000,00000000,00000000,00000004,00000000,00000000,00000000,00000000,00000000,00000000,00000135,00000000,00000000,00000000,00000000,00000000,00001494,00000062,00000000,00000000,00000000,00000000,                                                                                                                               
R545,PA-PATH 14TH STREET           ,00025524,00000000,00000000,00000000,00000012,00000000,00000000,00000000,00000000,00000000,00000000,00000227,00000000,00000000,00000000,00000000,00000000,00001140,00000266,00000000,00000000,00000000,00000000,                                                                                                                               
R546,PA-PATH PAVONIA/NEWPORT       ,00029212,00000000,00000000,00000000,00000070,00000000,00000000,00000000,00000000,00000000,00000000,00000266,00000000,00000000,00000000,00000000,00000000,00002251,00000374,00000000,00000000,00000000,00000000,                                                                                                                               
R547,PA-PATH 9TH STREET            ,00012873,00000000,00000000,00000000,00000001,00000000,00000000,00000000,00000000,00000000,00000000,00000096,00000000,00000000,00000000,00000000,00000000,00000586,00000135,00000000,00000000,00000000,00000000,                                                                                                                               
R548,PA-PATH CHRISTOPHER ST        ,00012184,00000000,00000000,00000000,00000005,00000000,00000000,00000000,00000000,00000000,00000000,00000126,00000000,00000000,00000000,00000000,00000000,00000275,00000124,00000000,00000000,00000000,00000000,                                                                                                                               
R549,PA-PATH NEWARK                ,00050582,00000000,00000000,00000000,00000024,00000000,00000000,00000000,00000000,00000000,00000000,00000300,00000000,00000000,00000000,00000000,00000000,00006249,00000344,00000000,00000000,00000000,00000000,                                                                                                                               
R550,PA-PATH HOBOKEN               ,00063524,00000000,00000000,00000000,00000049,00000000,00000000,00000000,00000000,00000000,00000000,00000671,00000000,00000000,00000000,00000000,00000000,00001960,00000442,00000000,00000000,00000000,00000000,                                                                                                                               
R551,PA-PATH GROVE ST              ,00031326,00000000,00000000,00000000,00000004,00000000,00000000,00000000,00000000,00000000,00000000,00000309,00000000,00000000,00000000,00000000,00000000,00001762,00000281,00000000,00000000,00000000,00000000,                                                                                                                               
R552,PA-PATH JOURNAL SQUARE        ,00044897,00000000,00000000,00000000,00000014,00000000,00000000,00000000,00000000,00000000,00000000,00000322,00000000,00000000,00000000,00000000,00000000,00004451,00000339,00000000,00000000,00000000,00000000,                                                                                                                               
